,Date,Ticker,Open,High,Low,Close,Volume
0,2023-12-26,AAPL,191.7986702097743,192.0760494430794,191.02596875756228,191.24391174316406,28919300
1,2023-12-26,GOOG,141.91561808969738,142.87344590686627,141.43919556634015,141.75682067871094,11170100
2,2023-12-26,META,352.5274850525142,354.5037013689945,350.9981895908106,352.36859130859375,9898600
3,2023-12-26,MSFT,369.49097688586306,371.4024792784928,368.01301297831964,369.1559753417969,12673100
4,2023-12-26,TSLA,254.49000549316406,257.9700012207031,252.91000366210938,256.6099853515625,86892400
5,2023-12-27,AAPL,190.68914273833013,191.68968812345565,189.30223153241622,191.34295654296875,48087700
6,2023-12-27,GOOG,141.76675222942427,142.25311004255803,140.00098848653337,140.38710021972656,17288400
7,2023-12-27,META,353.59994702628666,356.5096143210113,352.8452094540773,355.34771728515625,13207900
8,2023-12-27,MSFT,368.20019317568403,369.55006195328735,367.3331162784424,368.5746154785156,14905400
9,2023-12-27,TSLA,258.3500061035156,263.3399963378906,257.5199890136719,261.44000244140625,106494400
10,2023-12-28,AAPL,192.3237251836183,192.83886456296054,191.3627987965534,191.7689666748047,34049900
11,2023-12-28,GOOG,140.7940508371397,141.2109224691849,139.77965562656306,140.22828674316406,12192500
12,2023-12-28,META,357.2048130452383,359.38953370527474,355.32790921917086,355.8343811035156,11798800
13,2023-12-28,MSFT,369.8554894003956,370.92947276145065,368.66327375287557,369.7668151855469,14327000
14,2023-12-28,TSLA,263.6600036621094,265.1300048828125,252.7100067138672,253.17999267578125,113619900
15,2023-12-29,AAPL,192.08593771837442,192.58125990446206,189.9362412446781,190.728759765625,42672100
16,2023-12-29,GOOG,139.63275092791076,140.3821354476703,138.8585585697647,139.88088989257812,14881000
17,2023-12-29,META,356.4997762626334,357.50277987070984,349.37952953483807,351.5046691894531,14987100
18,2023-12-29,MSFT,370.476173704129,371.61913572067436,367.9932059180609,370.5155944824219,18730800
19,2023-12-29,TSLA,255.10000610351562,255.19000244140625,247.42999267578125,248.47999572753906,100891600
20,2024-01-02,AAPL,185.39908100307179,186.6770206585062,182.16958591702465,183.90321350097656,82488700
21,2024-01-02,GOOG,138.56076783422094,139.56821116253045,136.714613812198,138.52105712890625,20071900
22,2024-01-02,META,348.8829853109618,350.7102180387925,337.65144247298053,343.88787841796875,19042200
23,2024-01-02,MSFT,368.36769584733304,370.3777351043963,361.3818569854959,365.421630859375,25258600
24,2024-01-02,TSLA,250.0800018310547,251.25,244.41000366210938,248.4199981689453,104654200
25,2024-01-03,AAPL,182.49651173581816,184.1409850600839,181.7138941984477,182.52622985839844,58414500
26,2024-01-03,GOOG,137.56821679113014,140.03967062436058,137.39946900574765,139.3151092529297,18974300
27,2024-01-03,META,342.5870078987604,345.5364072820675,340.7994756721536,342.0805358886719,15451100
28,2024-01-03,MSFT,363.58897105283376,367.7765353087628,363.09631643448915,365.1556091308594,23083500
29,2024-01-03,TSLA,244.97999572753906,245.67999267578125,236.32000732421875,238.4499969482422,121082600
30,2024-01-04,AAPL,180.44587486910356,181.37708304150152,179.18776734055538,180.2081298828125,71983600
31,2024-01-04,GOOG,138.8089287802238,139.58807353971088,136.982614675602,137.01239013671875,18253300
32,2024-01-04,META,342.1102764024705,345.7349510637001,341.0179008085137,344.71209716796875,12099900
33,2024-01-04,MSFT,365.22457289866344,367.61886702823733,361.7759907127874,362.53466796875,20901500
34,2024-01-04,TSLA,239.25,242.6999969482422,237.72999572753906,237.92999267578125,102629300
35,2024-01-05,AAPL,180.28735888479392,181.0501441007679,178.48437903023975,179.48492431640625,62379700
36,2024-01-05,GOOG,137.32207747702685,137.7766606176353,135.83125983765348,136.3672332763672,15439500
37,2024-01-05,META,344.5829304814247,351.04778049334163,343.8580138665501,349.508544921875,13920700
38,2024-01-05,MSFT,363.54952100172824,366.59412268972636,361.11580618022657,362.3474426269531,21004600
39,2024-01-05,TSLA,236.86000061035156,240.1199951171875,234.89999389648438,237.49000549316406,92488900
40,2024-01-08,AAPL,180.38643729162627,183.86360885082058,179.80196071659407,183.823974609375,59144500
41,2024-01-08,GOOG,136.97267641963853,139.59302266707593,136.85357459095405,139.4838409423828,17645300
42,2024-01-08,META,352.23944569820395,356.4897539748458,349.60780459707183,356.1719665527344,13890200
43,2024-01-08,MSFT,363.8746851951502,369.6880336849266,363.5889671694232,369.1855163574219,23134000
44,2024-01-08,TSLA,236.13999938964844,241.25,235.3000030517578,240.4499969482422,85166600
45,2024-01-09,AAPL,182.19932576748687,183.41781421075365,181.0204564512382,183.4079132080078,42841800
46,2024-01-09,GOOG,139.01734435202192,141.73695233295356,138.74935008117012,141.4987335205078,19579700
47,2024-01-09,META,353.9276468114624,358.13825453556467,352.89485280677195,354.95050048828125,13463900
48,2024-01-09,MSFT,366.54494103821247,370.46645300820035,365.73698015432115,370.2694091796875,20830000
49,2024-01-09,TSLA,238.11000061035156,238.9600067138672,232.0399932861328,234.9600067138672,96705700
50,2024-01-10,AAPL,182.6253074687535,184.6561164657865,182.1993225017619,184.44808959960938,46792900
51,2024-01-10,GOOG,141.4590525315388,143.44911655095675,141.3995016085915,142.72952270507812,16641900
52,2024-01-10,META,357.671577377967,370.35298322336445,356.58911184712105,367.9001159667969,22117200
53,2024-01-10,MSFT,370.84081671988235,378.52624647847034,370.7915632878579,377.14678955078125,25514200
54,2024-01-10,TSLA,235.10000610351562,235.5,231.2899932861328,233.94000244140625,91628500
55,2024-01-11,AAPL,184.7947925921475,185.3000308909078,181.90211286972462,183.8536834716797,49128400
56,2024-01-11,GOOG,143.81636594660668,145.56822619459635,141.15630872935984,142.60047912597656,17471100
57,2024-01-11,META,369.54857861141966,370.19406356936474,360.41238591073494,367.10565185546875,17205400
58,2024-01-11,MSFT,380.3293303889791,384.9405699760392,374.79189779905875,378.9794616699219,27850800
59,2024-01-11,TSLA,230.57000732421875,230.92999267578125,225.3699951171875,227.22000122070312,105873600
60,2024-01-12,AAPL,184.3192926371913,184.99293868218925,183.45743685571247,184.18060302734375,40477800
61,2024-01-12,GOOG,143.26547572373775,143.66250706209212,142.29277544886418,143.16622924804688,13998700
62,2024-01-12,META,367.59220145000734,374.4443300465793,366.9765072427444,371.89215087890625,19310000
63,2024-01-12,MSFT,379.8268898847667,382.9700291017084,378.9992336430531,382.76312255859375,21661200
64,2024-01-12,TSLA,220.0800018310547,225.33999633789062,217.14999389648438,218.88999938964844,123043800
65,2024-01-16,AAPL,180.45578462721193,182.5361287641061,179.23728115128065,181.9120330810547,65603000
66,2024-01-16,GOOG,142.36224553035362,144.75430821315538,141.99103675526231,143.00741577148438,19198900
67,2024-01-16,META,371.0580746400712,373.0044701104636,364.68262559209205,364.9110107421875,15306900
68,2024-01-16,MSFT,387.8768338056293,388.24139340844187,381.925557656747,384.53662109375,27202300
69,2024-01-16,TSLA,215.10000610351562,223.49000549316406,212.17999267578125,219.91000366210938,115355000
70,2024-01-17,AAPL,179.5741044525339,181.21856257523459,178.61317822966134,180.9709014892578,47317400
71,2024-01-17,GOOG,141.8461340405236,142.34241187414503,139.46399135202222,141.82627868652344,17884500
72,2024-01-17,META,363.75901875957754,365.9835008176881,356.1223607318254,365.8146667480469,12724800
73,2024-01-17,MSFT,382.28028145481545,384.37896483224864,379.1568380014038,383.7483825683594,22234100
74,2024-01-17,TSLA,214.86000061035156,215.6699981689453,212.00999450683594,215.5500030517578,103164400
75,2024-01-18,AAPL,184.34900450558874,187.37047281337263,184.09144241490495,186.86524963378906,78005800
76,2024-01-18,GOOG,142.37218029404167,144.501216335679,142.2828539232533,143.91064453125,18876800
77,2024-01-18,META,368.9130159917957,374.2358501785285,368.37678371670535,373.5208435058594,16354300
78,2024-01-18,MSFT,385.9653010602353,388.2019420036005,384.3888004079398,388.0837097167969,23392100
79,2024-01-18,TSLA,216.8800048828125,217.4499969482422,208.74000549316406,211.8800048828125,108595400
80,2024-01-19,AAPL,187.55873492259758,190.15421881279246,187.05351164263914,189.7678680419922,68903000
81,2024-01-19,GOOG,145.21587059121103,146.93795552830417,144.71464020562468,146.8684844970703,27181000
82,2024-01-19,META,376.3709265262171,381.69373035981744,375.3480727138561,380.7900695800781,21670800
83,2024-01-19,MSFT,389.94597903844516,392.813232421875,387.71917062186213,392.813232421875,29331100
84,2024-01-19,TSLA,209.99000549316406,213.19000244140625,207.55999755859375,212.19000244140625,102260300
85,2024-01-22,AAPL,190.5009136397872,193.50256484427592,190.4612794003693,192.07603454589844,60133900
86,2024-01-22,GOOG,147.60295295917035,148.8982307739715,146.4813602617648,146.6103973388672,21829200
87,2024-01-22,META,385.25889688784116,387.64224260765957,378.5159889884605,379.1316833496094,17680500
88,2024-01-22,MSFT,394.14341273142753,394.73460432133396,387.80788119131773,390.68499755859375,27016900
89,2024-01-22,TSLA,212.25999450683594,217.8000030517578,206.27000427246094,208.8000030517578,117952500
90,2024-01-23,AAPL,193.1954970136862,193.91866327514697,192.0166276255296,193.35398864746094,42355600
91,2024-01-23,GOOG,146.62030579627236,147.75181850773038,146.09425257091357,147.57315063476562,14113600
92,2024-01-23,META,381.9519604782741,385.6858877821844,379.42957148217187,382.5279541015625,15506100
93,2024-01-23,MSFT,389.93613781643626,393.5128152245442,388.14286775502507,393.03985595703125,20525900
94,2024-01-23,TSLA,211.3000030517578,215.64999389648438,207.75,209.13999938964844,106605900
95,2024-01-24,AAPL,193.59173469903226,194.54276001272405,192.52183688964197,192.6803436279297,53631300
96,2024-01-24,GOOG,149.17117734908445,150.4416624752705,148.7245303494736,149.23074340820312,19245000
97,2024-01-24,META,387.29462029869575,393.4019524806912,385.1198096217787,387.9897766113281,15698500
98,2024-01-24,MSFT,395.641052600286,399.670963497878,394.56706921313554,396.64605712890625,24867000
99,2024-01-24,TSLA,211.8800048828125,212.72999572753906,206.77000427246094,207.8300018310547,123369900
100,2024-01-25,AAPL,193.39358838897635,194.43376796447615,191.30332823639347,192.35340881347656,54822100
101,2024-01-25,GOOG,150.61041176967234,153.60791916668836,150.0942785499404,152.4962615966797,21495100
102,2024-01-25,META,387.46341553776983,392.74648782201257,382.98469157703823,390.4525146484375,15091100
103,2024-01-25,MSFT,398.3802111244257,401.03069519921775,396.6164992894369,398.922119140625,21021200
104,2024-01-25,TSLA,189.6999969482422,193.0,180.05999755859375,182.6300048828125,198076800
105,2024-01-26,AAPL,192.45249496932922,192.93790105900956,190.14429166563914,190.6197967529297,44594000
106,2024-01-26,GOOG,151.73199213213928,152.96276671016125,151.66252110538252,152.6451416015625,19494500
107,2024-01-26,META,391.6144490770692,394.0375255245111,388.8735851564818,391.4059143066406,13163700
108,2024-01-26,MSFT,398.429510169981,400.20308492188695,396.5180077543924,397.9959716796875,17803300
109,2024-01-26,TSLA,185.5,186.77999877929688,182.10000610351562,183.25,107343200
110,2024-01-29,AAPL,190.2136280052267,190.4018528619721,187.8063693410428,189.93624877929688,47145600
111,2024-01-29,GOOG,152.49626825555958,154.04465283716846,151.7816268878633,153.6873321533203,20909300
112,2024-01-29,META,392.2499898127957,400.13491336467393,390.3731162858589,398.2381591796875,18742400
113,2024-01-29,MSFT,400.09466184188676,403.9570872376775,398.39006605624104,403.7008972167969,24510200
114,2024-01-29,TSLA,185.6300048828125,191.47999572753906,183.6699981689453,190.92999267578125,125013100
115,2024-01-30,AAPL,189.15363947733223,190.00559424490717,185.71610228505008,186.28076171875,55859400
116,2024-01-30,GOOG,152.8635048238572,153.8858360295156,151.63769787306504,151.91065979003906,26578900
117,2024-01-30,META,400.7903628671586,403.5411369497702,396.7982598167087,397.28485107421875,18614700
118,2024-01-30,MSFT,406.2035919940408,406.98196463436994,400.47894778438507,402.5874938964844,33477600
119,2024-01-30,TSLA,195.3300018310547,196.36000061035156,190.61000061035156,191.58999633789062,109982300
120,2024-01-31,AAPL,185.2901205380725,185.34957189909602,182.62529981948686,182.67481994628906,55467800
121,2024-01-31,GOOG,144.30765567544884,144.50616376310435,140.49624586975654,140.744384765625,43908600
122,2024-01-31,META,386.30157872571164,395.23914738517544,384.41476473655706,387.4336853027344,20180800
123,2024-01-31,MSFT,400.98143260936786,409.21863334219495,391.3746676938224,391.7392272949219,47871100
124,2024-01-31,TSLA,187.0,193.97000122070312,185.85000610351562,187.2899932861328,103221400
125,2024-02-01,AAPL,182.26867176596141,185.20097077595153,182.1002640289582,185.11181640625,64885400
126,2024-02-01,GOOG,142.62032911698014,143.54339863638106,141.20096660878144,141.6476287841797,25526900
127,2024-02-01,META,391.20730397034777,397.7217958803975,390.32346321045657,392.0414733886719,29727100
128,2024-02-01,MSFT,395.92680994843744,402.00618136275216,395.89725187316617,397.8481750488281,30657700
129,2024-02-01,TSLA,188.5,189.8800048828125,184.27999877929688,188.86000061035156,91843300
130,2024-02-02,AAPL,178.17728694752884,185.57740118350648,177.57299331125648,184.1112518310547,102551700
131,2024-02-02,GOOG,139.8411690547345,142.80891598819684,137.14141639534614,142.471435546875,42136100
132,2024-02-02,META,456.4118123081212,482.5889413919977,449.86753003715205,471.6950378417969,84707600
133,2024-02-02,MSFT,397.8777185090492,406.58784851032016,397.63139120108593,405.1788635253906,28256700
134,2024-02-02,TSLA,185.0399932861328,188.69000244140625,182.0,187.91000366210938,110612700
135,2024-02-05,AAPL,186.38972207997213,187.4794368744002,184.10133612770585,185.9241180419922,69668800
136,2024-02-05,GOOG,142.96771551558987,145.5781418375602,142.8386935740903,143.85108947753906,29254400
137,2024-02-05,META,466.6205169046831,468.6264935538415,456.03446010862973,456.22314453125,40832400
138,2024-02-05,MSFT,403.87823795810993,405.11973718115985,398.05505693610314,399.690673828125,25352300
139,2024-02-05,TSLA,184.25999450683594,184.67999267578125,175.00999450683594,181.05999755859375,134294400
140,2024-02-06,AAPL,185.1118319583491,187.53890796123954,185.0226775811573,187.5290069580078,43490800
141,2024-02-06,GOOG,144.87343857858662,145.6476308233524,143.44415592818876,144.32752990722656,21517700
142,2024-02-06,META,460.7812985876426,463.879650746446,449.8576040090562,451.565673828125,21655200
143,2024-02-06,MSFT,399.91727449589274,401.97656696928505,396.9909051770198,399.5329895019531,18382600
144,2024-02-06,TSLA,177.2100067138672,186.49000549316406,177.11000061035156,185.10000610351562,122676000
145,2024-02-07,AAPL,188.85645841865113,189.26262627331204,186.8454513829838,187.63796997070312,53439000
146,2024-02-07,GOOG,145.03224491999396,145.90569884799675,144.12903067557204,145.58807373046875,21436100
147,2024-02-07,META,454.82289153063925,468.24909348841373,453.0155094480888,466.3324890136719,23066000
148,2024-02-07,MSFT,401.4543453507497,408.21355139808253,401.41492456704214,407.96722412109375,22340500
149,2024-02-07,TSLA,188.17999267578125,189.7899932861328,182.67999267578125,187.5800018310547,111535200
150,2024-02-08,AAPL,187.6181328392653,187.76672344534998,185.59722501634783,186.5581512451172,40962000
151,2024-02-08,GOOG,145.87593025855838,146.51116537834093,145.33002152783902,146.1240692138672,18241300
152,2024-02-08,META,465.07128540672204,467.3255275743359,461.80409955291196,466.7396240234375,18815100
153,2024-02-08,MSFT,407.9672510426615,409.45507751601383,406.46959192466915,408.0263671875,21225300
154,2024-02-08,TSLA,189.0,191.6199951171875,185.5800018310547,189.55999755859375,83034000
155,2024-02-09,AAPL,187.12355136214254,188.45272038917548,186.47881682618166,187.3219451904297,45155200
156,2024-02-09,GOOG,146.84860945927664,149.57318509278926,146.3324762663136,149.10171508789062,21877700
157,2024-02-09,META,469.6692762862894,470.30482100733246,464.22727876528506,464.8628234863281,18413100
158,2024-02-09,MSFT,409.1496384913206,414.6378178606117,408.9919854136341,414.37176513671875,22032800
159,2024-02-09,TSLA,190.17999267578125,194.1199951171875,189.47999572753906,193.57000732421875,84476300
160,2024-02-12,AAPL,186.8954092628083,187.14338640307878,185.27859346494134,185.63568115234375,41781900
161,2024-02-12,GOOG,148.42675507380383,149.46894146398108,147.45405484406334,147.62278747558594,17236100
162,2024-02-12,META,464.9422419936449,475.82620571090297,463.34339455149507,465.6473083496094,19382000
163,2024-02-12,MSFT,414.381611300105,414.5589597294503,408.6569675775543,409.15948486328125,21202900
164,2024-02-12,TSLA,192.11000061035156,194.72999572753906,187.27999877929688,188.1300048828125,95498600
165,2024-02-13,AAPL,184.26682864248664,184.70327076235637,182.02510596048688,183.542724609375,56529500
166,2024-02-13,GOOG,144.9826256402481,146.93794653373433,144.0297654565706,145.28038024902344,18138500
167,2024-02-13,META,453.7007370395461,464.64431187911475,451.93308592056786,456.9281921386719,20916600
168,2024-02-13,MSFT,398.991129023294,404.04577027322716,397.46391171761815,400.3508605957031,27824900
169,2024-02-13,TSLA,183.99000549316406,187.25999450683594,182.11000061035156,184.02000427246094,86759500
170,2024-02-14,AAPL,183.8204888809099,184.02878118831165,180.96378758253468,182.65994262695312,54630500
171,2024-02-14,GOOG,146.27293079046242,146.72951308299176,144.47143974552327,146.04464721679688,16651800
172,2024-02-14,META,464.68402390922387,470.8211467892726,462.8567913837344,469.9969177246094,16858400
173,2024-02-14,MSFT,402.81865792132635,404.5658693954015,399.3636985334278,404.2203674316406,20401200
174,2024-02-14,TSLA,185.3000030517578,188.88999938964844,183.35000610351562,188.7100067138672,81203000
175,2024-02-15,AAPL,182.06480997798818,182.99720639873473,179.8826142837668,182.37229919433594,65434500
176,2024-02-15,GOOG,143.38460244061395,143.68235703311552,140.82380692871453,142.86846923828125,26724300
177,2024-02-15,META,471.9830306082493,485.230488771925,468.9442599360806,480.6723327636719,24212300
178,2024-02-15,MSFT,402.8877787891035,403.86502912534854,399.08731730113595,401.3280944824219,21825500
179,2024-02-15,TSLA,189.16000366210938,200.8800048828125,188.86000061035156,200.4499969482422,120831800
180,2024-02-16,AAPL,181.9358425720657,183.3542794985624,180.20000281806102,180.83482360839844,49752500
181,2024-02-16,GOOG,143.13645481893047,143.4044339358979,140.46647773695776,140.70468139648438,21865100
182,2024-02-16,META,474.79337139427923,475.6374810676991,465.95511610372483,470.03662109375,23324600
183,2024-02-16,MSFT,402.71009676405504,403.03586697919485,398.24827391084835,398.86029052734375,22296500
184,2024-02-16,TSLA,202.05999755859375,203.1699981689453,197.39999389648438,199.9499969482422,111346700
185,2024-02-20,AAPL,180.31903131312703,180.95385211869663,178.543521838827,180.0908966064453,53665600
186,2024-02-20,GOOG,139.8907885953345,142.26199628899775,139.75183141723363,141.1414031982422,18625600
187,2024-02-20,META,466.46162208862637,472.8768015252767,463.32353891098256,468.4775390625,18015500
188,2024-02-20,MSFT,398.05075832879675,399.28467227572895,392.8880816547379,397.6065673828125,24307900
189,2024-02-20,TSLA,196.1300048828125,198.60000610351562,189.1300048828125,193.75999450683594,104545800
190,2024-02-21,AAPL,180.46782702325083,181.41013702999714,179.19818540957374,180.84475708007812,41371400
191,2024-02-21,GOOG,141.5781469830933,142.90816801011562,140.85358554974505,142.7692108154297,16440800
192,2024-02-21,META,463.7554917524033,466.2407837767999,459.0732100730906,465.2764892578125,12921800
193,2024-02-21,MSFT,395.020342155489,397.11305567339133,392.10829279576154,397.00445556640625,18518900
194,2024-02-21,TSLA,193.36000061035156,199.44000244140625,191.9499969482422,194.77000427246094,103500300
195,2024-02-22,AAPL,181.99539101250986,183.46342668087547,180.9836551083553,182.87818908691406,52292200
196,2024-02-22,GOOG,145.03225276119485,145.11165904486998,142.93795935801376,144.23822021484375,23024700
197,2024-02-22,META,477.41465683896786,487.1072959336593,473.2592557697575,483.27001953125,21625800
198,2024-02-22,MSFT,404.9113664023,407.51737721520215,403.3122186108832,406.3525695800781,27009900
199,2024-02-22,TSLA,194.0,198.32000732421875,191.36000061035156,197.41000366210938,92739500
200,2024-02-23,AAPL,183.51300991264986,183.5427659606793,180.75550513620703,181.0431671142578,45119700
201,2024-02-23,GOOG,143.89079460672014,144.86846253331288,143.71212671320606,144.20840454101562,14519400
202,2024-02-23,META,485.17865028153403,491.4515243217583,479.512203212814,481.18231201171875,18374300
203,2024-02-23,MSFT,410.3208439519873,410.5083711673126,403.70705278478863,405.0594177246094,16295900
204,2024-02-23,TSLA,195.30999755859375,197.57000732421875,191.5,191.97000122070312,78841900
205,2024-02-26,AAPL,180.76540051034647,181.28118200444274,179.1882545795608,179.6941375732422,40867400
206,2024-02-26,GOOG,142.38209499122223,142.76919106180267,137.707166688458,137.7170867919922,33513000
207,2024-02-26,META,480.62562513120974,483.27993019579174,477.7725149199475,478.9057922363281,12101400
208,2024-02-26,MSFT,406.16497794430535,406.855981805031,402.1177341704529,402.2954406738281,16193500
209,2024-02-26,TSLA,192.2899932861328,201.77999877929688,192.0,199.39999389648438,111747100
210,2024-02-27,AAPL,179.6346334198553,182.43180748858953,178.1070858709482,181.15225219726562,54318900
211,2024-02-27,GOOG,138.3721867906262,139.4441487099668,137.46895751434883,139.0570526123047,22364000
212,2024-02-27,META,477.1562177404633,484.40330775112943,477.09657315636196,484.1846008300781,10809600
213,2024-02-27,MSFT,402.73968356058333,403.0654537547415,398.65297570324026,402.23626708984375,14835800
214,2024-02-27,TSLA,204.0399932861328,205.60000610351562,198.25999450683594,199.72999572753906,108645400
215,2024-02-28,AAPL,181.03323362922586,181.63829848228303,178.67250144683115,179.95205688476562,48953900
216,2024-02-28,GOOG,138.06450271897674,138.2431554737171,135.62280905447278,136.40692138671875,30628700
217,2024-02-28,META,482.14670032540863,488.1610954829115,479.9099372826619,481.1724548339844,12715500
218,2024-02-28,MSFT,402.9272470121027,404.0328292486966,400.10406595257604,402.4731750488281,13183100
219,2024-02-28,TSLA,200.4199981689453,205.3000030517578,198.44000244140625,202.0399932861328,99806200
220,2024-02-29,AAPL,179.80325698202418,181.09274105155225,178.07733075339527,179.28746032714844,136682600
221,2024-02-29,GOOG,137.32007836867083,138.90815829996205,136.545886183812,138.7394256591797,35485000
222,2024-02-29,META,485.5664001835374,488.8072305793803,479.77068239389234,487.2464599609375,17732000
223,2024-02-29,MSFT,403.3813298173751,408.8697771758562,400.6963316033454,408.3169860839844,31947300
224,2024-02-29,TSLA,204.17999267578125,205.27999877929688,198.4499969482422,201.8800048828125,85907000
225,2024-03-01,AAPL,178.09718827908785,179.06925444803085,175.94474848019505,178.206298828125,73563100
226,2024-03-01,GOOG,138.5707179501157,138.95781411219164,136.94789464472024,137.05210876464844,28551500
227,2024-03-01,META,489.2148260719434,501.2834191335195,488.95637632208775,499.3448791503906,16273600
228,2024-03-01,MSFT,405.9774695070198,410.51827940686405,405.5925039738578,410.1530456542969,17823400
229,2024-03-01,TSLA,200.52000427246094,204.52000427246094,198.5,202.63999938964844,82243100
230,2024-03-04,AAPL,174.72468891388633,175.46862034292982,172.3837840784165,173.68319702148438,81510100
231,2024-03-04,GOOG,135.52353471693849,135.61287623112753,131.8709373851868,133.20095825195312,43571500
232,2024-03-04,META,500.040763224294,501.45242246523446,493.49948786126953,495.2590637207031,12324100
233,2024-03-04,MSFT,408.11954029802524,411.97922704270553,407.0139581345592,409.58050537109375,17596000
234,2024-03-04,TSLA,198.72999572753906,199.75,186.72000122070312,188.13999938964844,134334900
235,2024-03-05,AAPL,169.37829007310003,170.6479317427376,168.24751498810025,168.74346923828125,95132400
236,2024-03-05,GOOG,131.75186724582878,133.02233750547805,130.57072337665483,132.78411865234375,28447600
237,2024-03-05,META,492.0878145767347,492.6643889703307,485.0196587114357,487.3359375,15325300
238,2024-03-05,MSFT,408.632835591906,408.9191120836045,395.4842705013913,397.4683837890625,26919200
239,2024-03-05,TSLA,183.0500030517578,184.58999633789062,177.57000732421875,180.74000549316406,119660800
240,2024-03-06,AAPL,169.67586125903696,169.85441265484894,167.31511424596866,167.75155639648438,68587700
241,2024-03-06,GOOG,133.2406826036386,133.73696045357664,130.9677215696114,131.57318115234375,23175200
242,2024-03-06,META,494.7023350451915,500.0109149772021,491.3819886609617,493.17138671875,11757900
243,2024-03-06,MSFT,397.7842686719228,399.9460884523173,393.2632209421736,396.91558837890625,22344100
244,2024-03-06,TSLA,179.99000549316406,181.5800018310547,173.6999969482422,176.5399932861328,107920900
245,2024-03-07,AAPL,167.78130279152694,169.34851990765398,167.12665473872153,167.6325225830078,71765100
246,2024-03-07,GOOG,132.89327441489877,134.8089146810949,131.6724352148529,134.2332305908203,24107300
247,2024-03-07,META,500.3190822784107,516.7915739517953,498.430266500058,509.1766662597656,18586400
248,2024-03-07,MSFT,400.8937829786607,404.5066873701211,397.06370848307336,403.87493896484375,18718500
249,2024-03-07,TSLA,174.35000610351562,180.0399932861328,173.6999969482422,178.64999389648438,102129000
